age,income,family_size,spend_cat_A,spend_cat_B,spend_cat_C,persona
49,127248,5,0.1396714243823186,0.6116451721344417,0.6004936897462501,0
26,130257,5,0.6223310513969875,0.31778160742476047,0.8201877169394072,3
56,45169,1,0.8682057577202308,0.9152386196259692,0.2082945385639573,0
33,116030,3,0.03462355793539118,0.16934054345775307,0.06207703133818343,2
20,129247,2,0.026786415880126535,0.6761897724252579,0.4189044668954103,4
37,43452,1,0.9898482743078099,0.4217584390766873,0.9362324474978784,1
27,46254,5,0.6732745655538727,0.6612228657110724,0.11305603387064178,2
39,89433,5,0.14069522174240878,0.15760751715458743,0.7885943389813905,3
20,77110,1,0.3066919899143843,0.3936590858695298,0.05920045104868066,4
28,77253,2,0.9850051532730195,0.10726251648830887,0.16518371518815134,1
42,90184,5,0.22721657405393647,0.9687769822923855,0.7299489301331249,2
59,95210,2,0.752826565128105,0.21399240417320364,0.21098443590087224,0
25,102702,1,0.24118207714562256,0.9932261262332709,0.02203290541750713,4
26,112246,5,0.39846763048393785,0.4184981576566509,0.21939957166910318,2
32,39970,4,0.8807042517466565,0.07154912687720072,0.7327795920254547,3
49,23794,4,0.028438941241743843,0.01757518256292112,0.5321725828289473,3
20,49184,5,0.3072351593887408,0.5989563720102191,0.5472280438484931,4
21,111095,3,0.4871927084006441,0.6147296563118718,0.41043062529651864,2
47,100880,5,0.6254947378268421,0.5247931641969694,0.14582602527800748,0
30,131178,5,0.028241654961538742,0.06639917520354155,0.21554860146307064,2
38,58365,5,0.41067096643865975,0.33150436867419475,0.18514872321169484,3
58,51217,1,0.34428718190505914,0.3590708063402598,0.7071767947233312,3
36,125354,5,0.026866601918383193,0.7048167327258035,0.8470916595750216,2
56,25051,5,0.3553677107673763,0.41885472519974065,0.237526551665446,0
39,102662,1,0.9316882891165166,0.5729671101834518,0.17252336260561618,3
37,90080,5,0.27462844273339104,0.2863303418435411,0.25169959576967615,3
54,32875,4,0.5855912975175551,0.7259817354813138,0.9387877928909307,0
48,89891,4,0.2980957073692857,0.046765914898764804,0.2136200185214494,0
27,39992,5,0.10666612063070746,0.9885042568611254,0.6899693293502711,4
35,137959,1,0.28972348004027904,0.6414925876297061,0.11673990528994194,2
56,71662,5,0.47075913891002574,0.14886117616873762,0.6602643774697071,0
37,146890,5,0.2962083978464397,0.7174908170599636,0.24451886665111133,0
35,126589,2,0.6241693211540613,0.7865571667964073,0.8371777415268524,2
28,131612,3,0.9490887219819523,0.788595994050932,0.02322585394973231,3
39,140743,1,0.06927156401709267,0.27073215901114456,0.5002578139605769,1
35,136063,3,0.7170043606743312,0.9586377137883969,0.6633159043276221,2
51,78475,2,0.0012564070943131833,0.017737880780060333,0.7435039342779972,3
40,51074,3,0.0010214990505441612,0.37983944707024464,0.9003526394329658,1
18,88052,5,0.1329193547103359,0.10421817017247836,0.6258525281579881,1
27,42622,4,0.4799305041936497,0.3848594060665107,0.12860574563762417,2
18,131459,1,0.04800403491483396,0.05722499713428575,0.7235176116688014,4
55,134778,1,0.7221517677614021,0.6449797294606652,0.5280474223933361,0
56,133707,5,0.029281545122739616,0.062461156835427634,0.09961721277373115,0
26,87015,3,0.4954317747265514,0.6158467923105602,0.14035357076958876,2
48,102874,1,0.6760986376536918,0.23408425890382734,0.8283742190908704,3
24,112543,2,0.23755060599295008,0.1791478755924707,0.565537953672463,1
34,60982,2,0.57929813711889,0.3470008639254778,0.15782434262343126,3
52,79069,3,0.26178141496589247,0.6409610288711529,0.7884664881879644,0
54,65078,2,0.21409726068597623,0.5782004883231783,0.5864794002259398,0
35,137993,4,0.8183894143525358,0.6804715956633093,0.1673830328586139,0
50,70873,5,0.33291334128064,0.9189809798910772,0.4497733559931145,0
21,83798,1,0.8139795669675893,0.20330317851310098,0.9289350110561357,1
40,78784,5,0.21690941177855305,0.4133571128092086,0.7514836497072404,3
28,41836,3,0.3558655705176883,0.2658206164042626,0.38684794110359333,1
26,114782,5,0.10265881365971796,0.5863479945815214,0.005278992053498133,2
47,145030,1,0.4965003882942609,0.28340079368207227,0.2259644965093438,3
25,88083,1,0.3815942923948923,0.5580167021954212,0.1808420660034754,4
57,123227,3,0.005956619658828988,0.8231638019104622,0.3777002218959652,0
22,48130,1,0.4648551276947912,0.5509454574314375,0.8825110491798357,4
29,134876,2,0.07441463644775481,0.8381291353779036,0.17999072982846354,4
18,68975,5,0.8369560457702416,0.6113502032919262,0.04974371883348616,2
32,85995,4,0.49369317432702553,0.8702998348000746,0.13133140601775328,2
42,87772,4,0.6900506965235911,0.9304170885299116,0.44621411712129255,0
35,40830,4,0.8211359956205946,0.5078128695846623,0.06747962254528583,3
55,86116,3,0.05117790575025294,0.7906460025708033,0.5565267870581765,0
59,136849,4,0.3371977508527513,0.4688154453216259,0.2739030461863432,0
43,34439,5,0.025117826942122945,0.7051937781925801,0.37489966809887854,2
57,24715,1,0.049626585969750114,0.03750786616896529,0.1560619431490673,3
20,46107,2,0.03783245123706058,0.9669124494808521,0.7457261447001444,4
39,111480,4,0.47790654120179665,0.894333460441892,0.3813574698815001,0
43,117300,4,0.450678047565626,0.8932873628546317,0.11512497881143491,0
36,63394,4,0.06124044613297719,0.28125128837745683,0.36154650429360435,2
56,113103,2,0.2623684663515926,0.28316724409888405,0.9835266029751675,3
53,58665,5,0.244491195506772,0.4026007552047577,0.7139507021128317,0
38,137590,4,0.29661513409240625,0.8801895428067154,0.869295650403878,2
58,148208,1,0.6407623987888333,0.8586391366418185,0.8919586390625724,0
43,52425,3,0.6970672722235737,0.28945997139316804,0.5488291070915725,3
30,79874,2,0.3390714298501034,0.5417761689142617,0.556876926813211,2
53,61432,5,0.7882306377906901,0.47517014667954993,0.9066583144670799,0
41,102778,1,0.41786017600692815,0.6506751850656483,0.8732796403246508,3
58,63949,2,0.5224026908451536,0.2138999096810673,0.7163622702739211,0
43,104360,2,0.14554960041949483,0.08505063213683672,0.82196011243938,1
38,97434,3,0.23289544406596707,0.027255122397303433,0.7413975017760756,1
35,120016,3,0.7275552354208882,0.3814173146271468,0.30783511995699353,3
32,135203,5,0.9770422365196809,0.946611826880014,0.12078560869215282,0
32,125659,4,0.7046535556298819,0.6848143103199268,0.7171988176386799,3
23,128889,3,0.05419838582207859,0.7491301707551334,0.9056270651494236,4
48,103295,5,0.1428913532003958,0.9451636265596983,0.9785314226116284,3
45,108604,2,0.44577854193424993,0.42205153560902176,0.04887258691308116,0
25,23669,4,0.7325728628929403,0.47436792666616356,0.6368416524148414,1
46,99918,1,0.16593245794914868,0.35954109928131717,0.6173508215296514,3
38,35436,2,0.7508211365925147,0.18137266234513194,0.3691597065657297,3
34,104310,5,0.5558357239593209,0.7663939441125335,0.5525614246220244,0
41,56030,1,0.7745431787605763,0.9066857929310168,0.45579680936749256,2
53,24638,2,0.5576376141129367,0.8138755673843135,0.9245866252167565,3
48,88402,3,0.6025231779248632,0.047720161162038366,0.2991553414008733,0
51,77000,5,0.2487470660249561,0.29914474357290366,0.17930856653090776,0
19,29251,1,0.720189736927828,0.5920855838326899,0.6731334278051524,4
59,28948,3,0.8440143682522989,0.32718509182846467,0.2858356052042905,0
20,72647,1,0.8712908078188222,0.15011888142397833,0.05569672518023161,1
47,108414,4,0.02945305261761133,0.5383630974576756,0.8014903518593216,3
25,85723,4,0.6245978009661893,0.5214921726178369,0.3245675816158241,2
24,117806,5,0.9895383341835815,0.7098942992190561,0.9924978091257644,3
29,128877,1,0.5869156565528894,0.9998672005028749,0.31203284299347134,2
36,106498,4,0.17126900752861973,0.648238432047243,0.5556738363095614,2
43,115447,2,0.8776080908081556,0.3168855528783856,0.16111559712878354,0
45,148157,2,0.2643064148505675,0.9563811572323323,0.5328732498753993,2
32,77245,4,0.04501345956120928,0.5713004761599347,0.26503508267518316,2
31,39098,4,0.4305179678243881,0.6457361129265842,0.6821656442677644,2
31,27408,5,0.10027269341553224,0.3575609771838467,0.028426145275694092,2
20,102215,5,0.11524228683756688,0.45183638317881214,0.6990707881024304,4
46,89069,2,0.4632891474224612,0.41863094404832046,0.5177095897801534,0
23,89676,3,0.6126834120759108,0.9362157655854354,0.38001580014513403,2
40,83982,1,0.9053920616587324,0.8095901342329027,0.06457045554227481,3
45,122346,3,0.7052529340125179,0.09070406460190039,0.062417841255984485,0
31,112154,5,0.8426031516229203,0.313866369538948,0.7921716697891938,3
31,106190,3,0.411784414539792,0.05568854021525327,0.7406650278057619,1
37,72203,5,0.3185916951465455,0.5167593528117613,0.465656475036222,3
30,74617,3,0.5928402668182311,0.27942429073016717,0.006891828909726394,2
44,116311,2,0.695499567426599,0.07340019396830244,0.8130724478805044,3
52,126037,5,0.568250444851471,0.772009100372207,0.6655569446848456,0
19,100212,2,0.26452127390643454,0.09112822374378116,0.07681356667100636,1
58,144680,3,0.3697238893384037,0.27156384998580085,0.27654384615065264,0
57,26005,4,0.44830470605590766,0.7716372286090993,0.06779984294739583,0
41,91406,4,0.014151904095302537,0.5115718989704052,0.8698373570950341,3
46,89440,1,0.879838785423281,0.8171158656836873,0.5037691772302907,0
20,68235,4,0.511410169798661,0.41448125865915453,0.3742457199056829,1
21,31973,1,0.7510299472176981,0.8148622146567026,0.6317271816133622,4
19,66976,3,0.17191129805607042,0.5381636975246944,0.7458147835589033,4
37,87797,1,0.5566436914201638,0.08795385749989248,0.6530369474350214,1
32,78866,1,0.9261311715185564,0.47149049595504433,0.828838083906911,1
49,131349,1,0.21427678556411733,0.5535436194847966,0.5944159849158495,3
59,37804,2,0.3458562008202015,0.6121016773303012,0.0030551106093963387,0
18,108613,1,0.38832317115050796,0.9278832848683577,0.13614711370701327,4
55,81936,5,0.38330361154707804,0.1835572555345737,0.8671866057895115,0
52,67276,3,0.6006225941643604,0.6060279894849563,0.1278235501644156,0
24,44680,2,0.39377024658788395,0.7520224290826883,0.6195941488270438,4
30,80967,5,0.6740544964930651,0.8899549888374078,0.20600195118339615,2
18,36862,3,0.48456032829997553,0.5253060929194082,0.9604672023032021,4
31,107438,2,0.157625926650238,0.2139505317549808,0.22536217208018405,1
46,124881,3,0.9485682354714962,0.8176821338285166,0.3618621230470892,0
20,59553,4,0.23951634344734918,0.9050478797143198,0.7737293712586106,4
41,28884,3,0.5624699279242281,0.10636810505818262,0.6581242489879076,3
18,88574,4,0.06069403762682424,0.22971683633363416,0.3216195443258044,4
27,80313,4,0.9186216800764823,0.871463261516186,0.6979754451203913,2
30,52961,3,0.9279960867362067,0.4844155661284527,0.979925322804486,3
53,51562,4,0.3645439239443362,0.1691004273008676,0.14496565507809123,0
26,149824,2,0.12098016112106058,0.645294596802913,0.24043678469660257,4
31,46065,4,0.7699841164155568,0.45828892495750195,0.44904993360515133,3
53,52084,1,0.2622526762240721,0.9679593944373309,0.31343985863889146,3
27,134746,2,0.7006156374170058,0.22271415767286606,0.31686215651252636,1
57,71038,2,0.9151481971201072,0.362161868542917,0.42903706235684524,0
40,97337,2,0.5902382885174989,0.1661512079423224,0.7896807849385147,3
52,40957,1,0.8612375110099733,0.04973254118227388,0.3569787521355976,0
24,139910,1,0.2246484522638258,0.27390332657673977,0.2567815637199873,1
59,88116,1,0.9104307514156204,0.8198279404044748,0.5508354015452859,0
52,112080,1,0.22664455200177624,0.2672329685140341,0.8716721826134883,3
19,131183,1,0.22580011264286481,0.6963430619598678,0.6994604738190413,4
32,82278,5,0.8798688830342527,0.5260234525492805,0.34012877535314623,0
26,130549,5,0.5549034841949853,0.5197100171711584,0.9721642268466535,3
34,52454,1,0.7994416139340355,0.7815432574601614,0.69081281289539,2
56,131937,2,0.8024887465331384,0.6177678645100131,0.13826652470986722,0
35,73796,4,0.6469613199464878,0.15985572884605626,0.6945816378731849,3
32,31277,4,0.18907372243638665,0.22076426306322872,0.9058057117050317,1
35,125927,5,0.6920940350286763,0.5437846772060265,0.4729926361698993,0
41,118524,1,0.06363466676412954,0.8453146502020878,0.7294325610390178,2
40,86411,3,0.20066804616869416,0.15231926252014283,0.15078903703011926,2
29,97190,4,0.6429118323693761,0.10689532359669174,0.1105942857846205,2
40,80069,4,0.9078097968995105,0.5175385160737465,0.6280207890676727,0
38,86732,2,0.771692809636166,0.1886509324431037,0.4003360875139398,3
43,71861,4,0.3324577584426639,0.9942356613066525,0.4593656816460078,2
25,137419,5,0.8237017806724998,0.004358291197905539,0.3074183507444853,1
47,69487,1,0.9665972922908275,0.4488632303298128,0.4556129613924714,0
51,61184,1,0.33195034111926036,0.16254145474147708,0.09903837394263926,3
19,43398,4,0.18682543173282684,0.6810788572547339,0.10798441080708743,4
22,99906,3,0.19751445669531753,0.6301345174348226,0.44416567006536856,4
48,48517,5,0.40032362284462597,0.8070678382651252,0.45311888157904,0
50,114395,4,0.052323407774328756,0.5634029990280095,0.8714163841438716,3
21,86783,5,0.48775734447555075,0.18936856121605694,0.33037205521307167,1
23,44564,3,0.7322985392667755,0.05331472965728634,0.6768601191404425,1
40,145570,5,0.5304595398194485,0.7221467740514306,0.30311523850283895,0
36,138645,5,0.9700502464215113,0.4399218628687247,0.30787483430960694,0
25,131554,5,0.46170079678863474,0.22221283343806175,0.7088459074048666,1
56,27111,1,0.013258845141901787,0.2518217996735036,0.5620257631966847,3
30,40973,3,0.4701243546934991,0.14902676238692691,0.3729264235429971,1
18,120190,1,0.9298821563844271,0.28358033439081076,0.4833101478314372,1
23,20310,2,0.09586135358447312,0.7920213928425286,0.8444303287797331,4
24,96296,4,0.2229674565333667,0.6206600649850652,0.7459024971227264,4
44,37988,1,0.7155592665096354,0.9873983096669903,0.934645581047186,2
32,42043,5,0.2941006855463433,0.5242812351345261,0.876871848922497,2
51,73134,2,0.7652409191572271,0.5214896464470578,0.6695411110738025,0
40,110480,3,0.41932423749377234,0.1913860613303502,0.19004428924378935,3
41,121850,3,0.7960671248229406,0.5864555285332848,0.36194106027582695,0
32,139529,1,0.5515329354950808,0.6083676631184477,0.5546235914466812,2
52,75326,5,0.08246863331867937,0.20653106404380694,0.03383417695170132,0
21,123655,5,0.3861362547786342,0.08796607422627523,0.6812664087656652,1
54,109937,3,0.33324833006091914,0.3687712925536639,0.9800452217742089,0
34,37381,5,0.8100811962711754,0.1721034576798801,0.827526516868382,3
48,53264,4,0.6248783074627893,0.5032045854835231,0.6878797205869005,0
55,42069,1,0.7774008085054879,0.5261098264068678,0.6778921795812706,0
27,135651,1,0.37214975891446944,0.6081558671555476,0.8970340239806326,4
44,62964,5,0.6917432593007921,0.602830996978811,0.3103239748485681,0
59,86734,3,0.06523438709986606,0.6748781299340595,0.4466537732031055,0
23,128841,4,0.03672345763161955,0.2304548873320671,0.66037317834202,1
23,25910,4,0.28746787648142913,0.730843031657863,0.5726809165506677,4
32,91020,4,0.7736991772075711,0.5248233380639662,0.8441050268015854,3
21,66165,2,0.5340874769421038,0.43730596076739603,0.3662712944091756,1
57,86112,5,0.4088217906896743,0.6478954221685544,0.41628073599386406,0
24,137848,4,0.8966346284391546,0.5012606899074,0.24923814891933183,3
43,52821,5,0.49736160367523685,0.5256680303206854,0.6385781325465748,0
48,134293,3,0.6133891437984954,0.023247807728522196,0.39030473246597375,0
19,64392,3,0.9858286139249826,0.8020368313752366,0.5486039481478404,2
45,68603,3,0.5223919705448368,0.42417586389637985,0.06057836592624499,0
59,52996,2,0.7835026146135373,0.5180764913431656,0.7043874263268306,0
30,110890,3,0.4138255555303788,0.38991052878497123,0.5325983964489297,2
35,134494,5,0.03634042554771577,0.5515304745074339,0.7422297736504867,2
47,115765,1,0.8344720702158241,0.05404238619684998,0.2500220905450372,3
28,97558,1,0.9444045939567188,0.3839090613997358,0.8554796442067018,1
30,86520,5,0.4343820243869694,0.6686777921260265,0.8707667316023887,2
41,98196,1,0.503636268577019,0.9384461038174747,0.4370728782413723,2
46,45044,4,0.42413790060443457,0.8491802422082849,0.09525713065970864,0
22,104387,1,0.9969058165794693,0.9628180305927301,0.5071885989846913,4
52,62809,2,0.9033610535681226,0.7815146510172175,0.6470214713669035,0
36,53299,3,0.04110144701514751,0.6326172728238005,0.5994487701426715,2
30,99247,1,0.7790186701950395,0.4232724424021487,0.8976678803443767,1
22,96763,1,0.6008367446495038,0.12314239356982182,0.9182393204228222,1
31,82647,2,0.02514170377794367,0.2508021370306954,0.6221404767646187,1
55,93564,2,0.4447122779131224,0.27117504640703716,0.6422614795063648,0
39,102481,1,0.14971158407330687,0.42788301898360714,0.1298201725798327,2
26,52857,4,0.8730477556055222,0.6098409711627365,0.3933377503010165,2
57,58503,1,0.012698756776021058,0.6186618461496695,0.33012693585464803,3
43,85217,4,0.8731058076155988,0.45554263743960666,0.3458265745692015,0
22,45982,3,0.9408391486502077,0.2746437590059544,0.7273857884436588,1
46,147344,5,0.07298446649523971,0.05649441185562498,0.4879947949086554,3
39,121449,3,0.7198375325469909,0.9888363852803254,0.5025582280458768,0
20,86828,1,0.5488921924056246,0.9395598981220158,0.24772109779562168,4
45,73262,1,0.9542767205832048,0.18292595926132094,0.16715155529011272,3
55,43880,4,0.7981496809309347,0.6053958659929749,0.40936434287471635,0
31,118074,2,0.6944140447602508,0.2956543403938501,0.05771388702229352,3
31,27559,4,0.925509720661328,0.19442836326218738,0.1595133285137147,3
28,56549,2,0.16034973114383455,0.6844113253817595,0.8185482844893706,4
26,138755,2,0.3759599880510135,0.7861927540666968,0.4374111699285532,2
55,138193,2,0.8429418592030786,0.4065929483215498,0.9763699082572674,0
23,55159,2,0.10158545714304601,0.059063686204944066,0.004362856915634428,4
18,70370,1,0.9354473490787251,0.4014958219840957,0.9205763930633964,1
42,79289,5,0.7451554615568099,0.5321939666567572,0.6524405898261112,0
33,107075,5,0.4393329334023812,0.893216520410516,0.6231269108224635,2
32,98740,3,0.3387213661717555,0.656802650482229,0.8403758088214907,2
51,22252,3,0.1476064031621791,0.7104964370720344,0.6267872525843702,3
34,122195,3,0.09367352489858782,0.20263128438727718,0.03485570762531043,2
20,29866,4,0.42359457896107333,0.7202716243598112,0.9053177833714932,4
20,135463,3,0.8430984924674017,0.5018248569928109,0.8731700586655555,1
54,148056,3,0.531850537649785,0.8204115527352832,0.5199399605991852,0
34,57997,3,0.45114877951521715,0.21636945810770147,0.1259506232551142,2
55,147661,1,0.3190425185395821,0.5148623996484638,0.821469525931766,0
18,146447,3,0.15694991131910052,0.20947710007627396,0.5297678825416459,1
24,145645,5,0.9900992948376841,0.28591644963762264,0.3262396516347238,3
43,110336,1,0.025732593018978345,0.8322040844004803,0.9933097484911738,4
56,27553,2,0.31181590173584706,0.6877943180371665,0.16451537875762845,0
36,52831,4,0.769379445028597,0.7284880417658551,0.16458895309332278,0
47,87323,1,0.5205581562436536,0.0685373379655535,0.5996988282351255,3
31,141779,1,0.31385490081429845,0.7287565587823339,0.26698021229714675,2
30,139744,5,0.9927393056938134,0.491407095618388,0.4120839671116676,0
37,64810,3,0.6191696440115716,0.4591437927920409,0.24053919316090167,3
43,126373,2,0.29515578315611324,0.41262692837614834,0.7826212473850709,3
44,78719,5,0.8479531432016316,0.8517948791253046,0.2746450044740205,0
42,31726,5,0.15016415176745346,0.17746393902877922,0.8422102098170015,3
26,89451,1,0.4635740748191478,0.8141146978326558,0.7359324582733555,4
58,67423,2,0.839588796248413,0.9283238497163202,0.29777904509606,0
29,130948,5,0.9836580523627072,0.16823882333419515,0.7990274037371154,3
27,20092,4,0.38305759248712623,0.9995959986501007,0.31876214210363096,4
23,96470,4,0.1381096588030043,0.9905342421337817,0.4066057525461637,4
51,49995,5,0.5669295200609283,0.6213189291271832,0.07827695440061844,0
58,118005,1,0.9439930381449261,0.2685349024239245,0.568751120634738,0
36,82957,4,0.6656117362185113,0.4296250844433024,0.8162961287689304,3
23,21677,1,0.6021595393331148,0.17038324523960902,0.6229879162029872,1
19,113778,3,0.3092919768420107,0.12020219192133497,0.5517077849103678,1
32,41892,3,0.6063398198340169,0.7040296349995047,0.8979319983598614,1
34,42114,1,0.884677997469192,0.5798460254064245,0.44130854405211295,3
33,56632,5,0.37552598879296784,0.5635739014621178,0.995767930455886,2
45,47057,3,0.24205365394434564,0.24776087607735897,0.46072902321202336,3
38,82565,3,0.4809575719868352,0.23490624480637645,0.643286616563178,3
25,139624,4,0.3761877943243229,0.9897342459021822,0.046390577451270176,2
27,136089,5,0.4699259934996657,0.6287738114489697,0.6985110685048198,2
27,136294,1,0.09572964005793605,0.8194555629437454,0.31945765816491745,4
27,130452,3,0.3362099994162744,0.3785119217452422,0.12773940539897477,2
26,80753,5,0.8265478068941993,0.8436810938562206,0.1481462973173009,2
45,64031,3,0.40032110921432995,0.7223807463062218,0.5082923270488137,0
41,70049,4,0.9678951010653255,0.3501244195017099,0.5895526076208982,0
36,80275,5,0.708844811199241,0.7176944482195495,0.703288747006101,0
50,67881,2,0.3660365865439671,0.9256227276073368,0.4461133622447302,0
21,122891,4,0.2516636885144832,0.2137314883757082,0.8647496053607415,1
20,72865,1,0.685367987092244,0.5476326115784752,0.06853448371857074,1
59,137819,5,0.30244648997837664,0.9666503871653389,0.12144816176022655,0
29,117068,3,0.9268928198577757,0.8213979400173896,0.22787334034872275,3
35,70684,5,0.11633588137693585,0.6202911816744644,0.10174380960118168,2
40,75687,1,0.028740334571612625,0.06976543758227294,0.7559091321979067,1
37,95705,5,0.22102677545201788,0.4063231970695229,0.36290157932392475,3
23,76438,3,0.6066191333012123,0.6507654679068904,0.6042547497833374,2
51,120102,4,0.8349620020721329,0.4096618547882436,0.7649049064499732,0
59,77314,4,0.1701280699438068,0.997083800876101,0.54721094535772,0
19,132086,3,0.5847228590064176,0.753392800032955,0.5334534822546318,4
47,70503,2,0.14415309998493353,0.18708181878578078,0.45033167084738746,3
26,50740,2,0.5631786483305559,0.4903863494821351,0.6955162630620438,1
44,66176,4,0.018182278112284345,0.38397220621794914,0.5296122356149346,3
59,30030,1,0.5578070884190219,0.5938431798641702,0.4035689215334737,0
51,96288,5,0.5217758379651614,0.44656451614772974,0.6177865337188855,0
57,27051,3,0.04284793926116004,0.23790071582010586,0.9615266567728714,3
41,76010,1,0.6894168911606876,0.7243712653246772,0.8081421141032342,3
34,145871,5,0.5722545517420528,0.10666101405590545,0.4470946679211225,3
46,128159,4,0.6230972790518704,0.5321339900521102,0.6076334927096916,0
53,30589,3,0.5297739465166471,0.3101599824485298,0.3913538264088392,0
29,31395,1,0.7219936221464048,0.9665310350302384,0.5202382322929149,4
48,32833,5,0.5250038643140027,0.30356135521216354,0.7336407686565044,0
26,86134,4,0.9222697689267244,0.3409415444782651,0.837913142088555,3
36,99903,4,0.9435093329639833,0.7070871706893623,0.06121747486901552,0
34,38428,5,0.7266754916037551,0.1284752423127753,0.16471507437898225,3
19,36642,2,0.9117619976646064,0.32462509922773586,0.5803675061193336,1
57,106491,2,0.9231548219611131,0.6959148238387388,0.703524199904835,0
22,60771,5,0.261998463733746,0.030753740620271586,0.6608151798767171,1
56,141656,5,0.9939296780694843,0.31100062906436343,0.24953110517460808,0
33,30097,5,0.26743682890457154,0.00825566637134445,0.6544469674126056,1
34,145899,4,0.01853920811082599,0.15022919750340435,0.46191190659094583,2
44,98743,3,0.9622249633753043,0.6041973940650145,0.2449157279887174,0
24,108096,4,0.22371804214021873,0.45671486057012023,0.8846554295330651,1
25,43426,4,0.5841208632624666,0.15602591449273517,0.5300082505167228,1
25,143267,2,0.9706681574749875,0.07802543817556551,0.8624466478026404,1
40,146749,5,0.049450395319522,0.05632446872728203,0.4179635704079835,2
49,144741,4,0.26931195365512484,0.08535815829770299,0.6329292112489459,0
35,130128,4,0.6088239726036463,0.09607679392907542,0.816958057270037,3
55,86333,5,0.7625580565831435,0.08631268458210606,0.32880667312344547,0
29,63463,3,0.8073664468519425,0.0550802211031054,0.8575710932296996,1
32,91249,2,0.8838453772259509,0.6970307257635152,0.351513503633901,3
45,60079,1,0.16843602548175796,0.9412667079266087,0.20204550019334122,2
55,40404,4,0.3700373308472198,0.8559788848683364,0.7401203840937702,0
48,144805,3,0.7142542500019841,0.2658535641204087,0.3348342629544575,0
26,91447,1,0.7153100380130427,0.20427944716662738,0.9534006306786359,1
25,23954,5,0.30805467889676097,0.047912052200860256,0.8044673600914221,1
36,128123,1,0.3042230386319186,0.15603368003298568,0.2305170990677573,1
25,149247,5,0.3206420135496313,0.5677712928258976,0.9865334904444214,1
51,89848,3,0.8920801896075861,0.9981248517982417,0.3636883202449467,0
21,116411,1,0.9095107626879981,0.8590344068733444,0.557910267573057,4
48,127284,2,0.014827475584839878,0.5149215303454735,0.07353260096039238,3
55,140327,3,0.32501639158865303,0.42345488388638064,0.04161996190435968,0
20,75331,1,0.3920355271802394,0.1478258840137896,0.29559437902707086,1
52,75931,4,0.9823854853046327,0.4185912341401371,0.012326911157503173,0
36,38440,1,0.9441678195850016,0.594858183152962,0.2776214891935622,3
46,78407,1,0.6283251148032849,0.5954745081151299,0.522269754662853,3
27,101364,2,0.04580530129681626,0.5575464831085453,0.690893986850279,4
29,50898,3,0.1912170546960127,0.8240188365406277,0.2513119874604469,4
47,66720,4,0.434206260092575,0.5100838736188189,0.40735722474927194,0
47,125406,3,0.959035624897787,0.4728495763124064,0.38290301439976704,0
35,141332,3,0.09470438928830738,0.3057739053332301,0.32757679428675623,2
41,65428,4,0.7913523521289888,0.18024173247014752,0.38859197139112545,0
49,35427,4,0.1911918129818222,0.0014039465295745401,0.48808653094248033,3
26,115177,2,0.5078511075660999,0.322098295224587,0.19850190215657226,1
41,42169,5,0.7669708167044698,0.6330807654217081,0.4645961103593049,0
43,119751,2,0.6924953480358907,0.5588975095928534,0.26046721066118406,0
20,135202,4,0.7757478193658512,0.5305165629985075,0.06358807434822966,2
40,65419,1,0.8135926907075943,0.7723767714952846,0.21356850975851271,3
28,71065,1,0.3057424247799513,0.23284678141374793,0.9340567024804926,1
27,133416,3,0.364030595344241,0.6785380048595595,0.5052471234000665,2
53,87487,3,0.8157426744405807,0.6071648499703614,0.9825775741625183,0
30,107490,5,0.038643111819479437,0.33899142812422023,0.22520931535430244,2
46,99363,5,0.514454697559355,0.21854360279201102,0.29203793204722395,0
55,94501,5,0.9204046153204453,0.5626898695538464,0.6404323195455416,0
30,118632,5,0.8850039928330846,0.9451480694794706,0.35534746065961775,0
43,28985,1,0.8043039376387324,0.07635084213446741,0.36119599166587024,3
37,52641,4,0.02154883827104137,0.9529848392945501,0.8439148801380068,4
22,143841,5,0.887687078250198,0.46475814388781533,0.02919817868442931,3
37,42897,2,0.9116639665227355,0.710043500895691,0.6661890030255012,3
31,65652,5,0.6636700606237494,0.8032046670349169,0.8803201144044704,2
31,25973,1,0.298913898225311,0.15151479703517856,0.17425894174440437,1
25,103330,3,0.48992737134364617,0.04495806081457265,0.403486023505787,1
30,93250,2,0.76261942076788,0.1284917265330905,0.8091304489404164,1
41,86673,5,0.8130286787894132,0.34095288929040235,0.5350689309929799,0
32,139354,1,0.34334398548123224,0.9565542296037393,0.35770365417547956,2
18,74309,3,0.3260671293927926,0.042775437915374526,0.6259220743810219,1
39,136256,5,0.7361812150693934,0.9197980996247527,0.3247159043110889,0
51,122776,1,0.6863558819813728,0.561294691462122,0.6263095145348354,0
57,76718,1,0.5131972087298637,0.10234096149846805,0.1450303487481046,0
20,121578,4,0.4202604632125142,0.15274849116933142,0.22540625941630865,1
43,88809,1,0.6571597430653424,0.6893311718156173,0.014684266030589255,3
31,42627,5,0.032433320339974925,0.6084534602104292,0.18448800785014197,2
58,72621,1,0.07568957580592683,0.16745646947605453,0.13072257230225248,3
25,117729,2,0.573086754631505,0.904331088007096,0.5980972623024551,4
33,75084,1,0.21027874074136133,0.13290393325772676,0.9443806960134229,1
59,35151,1,0.7747839952128177,0.5115735860539606,0.2153658733279512,0
38,95691,2,0.7723639746052301,0.5282943427515069,0.12931267199236984,3
27,46741,5,0.7099620806177208,0.8705023566061649,0.5352853877798291,2
